,ID,Attrition_Flag,Customer_Age,Gender,Months_on_book,Months_Inactive_12_mon,Contacts_Count_12_mon,Contacts_Count_13_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Total,College,Doctorate,Graduate,High School,Post-Graduate,Post-NA,Uneducated,$120K +,$40K - $60K,$60K - $80K,$80K - $120K,Less than $40K,D,M,S,U,Purple,Rainbow,Red,A,B,C,D,E,F,b,c,n,v,x,z
439,713908683,1.0,56.5,0,52,4,3,8,6627.5,0,3451.0,2325.5,0.744,3031,57,0.676,0.0,8593,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
440,708212658,1.0,37.0,1,6,2,3,8,2602.5,1246,595.0,897.5,0.759,1819,35,0.522,0.677,4957,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
441,756013833,1.0,65.5,0,70,3,2,7,12410.0,1529,4235.0,2717.5,1.356,1972,38,0.52,0.265,5416,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
442,719358333,1.0,34.0,0,26,3,2,7,43695.0,0,18278.0,9739.0,0.798,2084,61,1.103,0.0,5752,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
443,713735508,1.0,32.5,0,20,3,2,7,38147.5,618,15441.0,8320.5,0.824,1357,26,1.0,0.038,3571,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
444,805259733,1.0,62.5,1,70,2,2,7,12717.5,659,5228.0,3214.0,0.65,1193,26,0.3,0.112,3079,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
445,738749733,1.0,65.5,1,64,2,2,7,5880.0,1986,1166.0,1183.0,1.328,2530,50,0.724,0.63,7090,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
446,814833408,1.0,64.0,0,72,3,4,9,29160.0,0,12464.0,6832.0,0.864,1195,35,0.522,0.0,3085,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
447,719182308,1.0,37.0,1,24,2,3,8,9960.0,0,4784.0,2992.0,0.905,2160,54,0.929,0.0,5980,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
448,818497758,1.0,61.0,1,68,2,3,8,2875.0,0,1950.0,1575.0,0.803,2074,81,0.8,0.0,5722,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
449,719518308,1.0,52.0,0,40,3,2,7,16695.0,0,7478.0,4339.0,0.847,2213,62,0.771,0.0,6139,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
450,709991883,1.0,59.5,0,54,3,4,9,1595.75,0,1438.3,1319.15,0.764,2731,39,0.5,0.0,7693,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
451,770901258,1.0,25.0,1,4,2,4,9,2267.5,1191,516.0,858.0,0.669,2950,87,0.977,0.698,8350,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
452,711499158,1.0,50.5,0,46,2,2,7,8040.0,917,3099.0,2149.5,1.246,2572,35,0.591,0.228,7216,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
453,720445533,1.0,70.0,1,76,3,2,7,3925.0,1699,671.0,935.5,0.889,2411,53,0.656,0.717,6733,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
454,809951133,1.0,61.0,0,68,1,4,9,6695.0,2517,961.0,1080.5,0.685,1409,49,0.75,0.724,3727,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
455,714657108,1.0,35.5,1,26,2,2,7,1847.5,989,550.0,875.0,0.86,1987,47,0.808,0.643,5461,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
456,789048858,1.0,28.0,1,10,2,4,9,1595.75,0,1438.3,1319.15,0.506,947,20,0.053,0.0,2341,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
457,771816408,1.0,46.0,1,36,3,2,7,5855.0,1639,1503.0,1351.5,0.986,3046,56,1.154,0.522,8638,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
458,798158808,1.0,59.5,1,64,1,2,7,41090.0,0,17236.0,9218.0,0.958,3013,78,0.696,0.0,8539,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
459,787685658,1.0,44.5,0,36,1,4,9,1595.75,0,1438.3,1319.15,0.529,1679,39,0.5,0.0,4537,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
460,720141408,1.0,53.5,1,32,3,2,7,31015.0,925,12281.0,6740.5,0.766,2342,51,1.318,0.07,6526,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
461,788699808,1.0,37.0,1,-2,1,0,5,4200.0,1351,1129.0,1164.5,0.522,1359,36,0.565,0.545,3577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
462,708216108,1.0,64.0,1,58,1,4,9,5245.0,0,2898.0,2049.0,1.154,2632,64,0.778,0.0,7396,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
463,715074258,1.0,19.0,1,42,3,4,9,1925.0,1028,542.0,871.0,0.742,1430,28,1.333,0.655,3790,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
464,771653583,1.0,67.0,0,62,3,3,8,9150.0,1262,3198.0,2199.0,0.898,1877,41,0.783,0.283,5131,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
465,717374358,1.0,29.5,0,14,2,4,9,1860.0,0,1544.0,1372.0,0.677,1731,40,0.739,0.0,4693,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
466,720836808,1.0,32.5,0,26,3,2,7,6640.0,2219,1237.0,1218.5,0.636,1332,24,0.5,0.642,3496,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
467,818701383,1.0,35.5,0,34,3,3,8,4877.5,1599,1152.0,1176.0,0.694,2270,44,0.333,0.581,6310,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
468,717277833,1.0,20.5,1,-4,3,4,9,8382.5,0,4153.0,2676.5,0.434,1771,41,0.367,0.0,4813,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
469,778137108,1.0,44.5,0,44,2,4,9,7212.5,1396,2289.0,1744.5,0.974,3016,85,0.809,0.379,8548,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
470,720973833,1.0,53.5,0,42,1,4,9,20255.0,1932,6970.0,4085.0,0.781,969,29,1.071,0.217,2407,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
471,768490458,1.0,53.5,0,56,3,4,9,5360.0,1596,1348.0,1274.0,0.737,2070,44,0.467,0.542,5710,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
472,751487358,1.0,38.5,1,34,3,2,7,3580.0,786,1446.0,1323.0,0.435,1395,39,0.345,0.352,3685,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
473,712742808,1.0,41.5,1,28,2,4,9,1922.5,909,660.0,930.0,1.288,2169,48,1.182,0.579,6007,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
474,712820208,1.0,28.0,1,42,2,2,7,57055.0,1153,22469.0,11834.5,0.666,2574,65,0.625,0.049,7222,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
475,794649858,1.0,67.0,1,48,3,3,8,6315.0,1442,1884.0,1542.0,0.711,1627,54,1.077,0.434,4381,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
476,755262933,1.0,64.0,0,68,3,3,8,13290.0,1698,4418.0,2809.0,0.937,1592,32,1.0,0.278,4276,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
477,709541433,1.0,35.5,0,42,1,3,8,26380.0,0,11352.0,6276.0,1.324,1601,34,1.125,0.0,4303,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
478,820622433,1.0,38.5,0,38,3,4,9,35275.0,873,14037.0,7618.5,0.737,2560,72,0.674,0.059,7180,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
479,712586583,1.0,19.0,1,-4,3,3,8,41827.5,0,17531.0,9365.5,0.8,4563,61,0.743,0.0,13189,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
480,709816158,1.0,26.5,1,42,2,3,8,8345.0,643,3495.0,2347.5,0.681,1827,49,0.581,0.155,4981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
481,712196508,1.0,49.0,1,38,2,2,7,18935.0,2147,6227.0,3713.5,1.113,2472,65,1.167,0.256,6916,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
482,767269908,1.0,34.0,0,28,3,3,8,15622.5,0,7049.0,4124.5,0.988,1475,27,1.7,0.0,3925,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
483,710927733,1.0,38.5,0,42,3,4,9,7627.5,1695,2156.0,1678.0,0.717,2349,61,0.968,0.44,6547,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
484,711310908,1.0,59.5,1,42,1,4,9,37840.0,827,15109.0,8154.5,1.085,2477,49,1.042,0.052,6931,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
485,788862333,1.0,37.0,1,16,4,4,9,5315.0,0,2926.0,2063.0,0.84,2775,74,1.114,0.0,7825,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
486,713194608,1.0,35.5,0,42,2,4,9,23762.5,691,9614.0,5407.0,0.485,1451,25,0.667,0.067,3853,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
487,793550958,1.0,50.5,1,52,2,2,7,5467.5,2517,470.0,835.0,0.479,1617,35,0.75,0.843,4351,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
488,712607583,1.0,64.0,0,42,2,3,8,84290.0,1965,32551.0,16875.5,1.044,2949,70,1.0,0.057,8347,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
489,713921058,1.0,62.5,1,66,3,4,9,13687.5,1579,4696.0,2948.0,0.996,1585,43,0.72,0.252,4255,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
490,709183683,1.0,26.5,1,42,2,3,8,15962.5,0,7185.0,4192.5,1.504,2679,45,0.8,0.0,7537,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
491,713407458,1.0,73.0,1,42,3,4,9,6202.5,1961,1320.0,1260.0,0.744,1779,47,0.808,0.598,4837,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
492,715241583,1.0,31.0,0,20,3,2,7,5692.5,1646,1431.0,1315.5,0.456,1523,30,0.579,0.535,4069,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
493,710475408,1.0,29.5,0,20,1,4,9,3105.0,1864,178.0,689.0,1.318,2758,50,0.852,0.913,7774,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
494,708971583,1.0,37.0,1,28,1,4,9,3002.5,1553,448.0,824.0,0.482,1910,51,0.7,0.776,5230,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
495,714547458,1.0,77.5,0,82,3,4,9,7062.5,2517,1108.0,1154.0,1.158,2616,46,1.3,0.694,7348,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
496,827631483,1.0,65.5,0,76,3,4,9,17507.5,1885,5918.0,3559.0,0.531,1199,25,0.316,0.242,3097,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
497,711159108,1.0,67.0,1,42,1,2,7,12877.5,1702,4249.0,2724.5,1.264,2565,53,0.71,0.286,7195,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
498,789262683,1.0,70.0,0,68,5,4,9,37490.0,812,14984.0,8092.0,0.719,1339,23,0.15,0.051,3517,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
499,712940508,1.0,38.5,0,18,3,4,9,16895.0,1364,6194.0,3697.0,0.719,3676,67,0.558,0.18,10528,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
500,789733008,1.0,38.5,1,24,1,3,8,11452.5,0,5381.0,3290.5,0.746,1910,38,1.0,0.0,5230,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
501,714703158,1.0,38.5,1,42,1,4,9,6890.0,2517,1039.0,1119.5,0.983,2279,56,0.6,0.708,6337,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
502,710255208,1.0,70.0,0,68,1,4,9,4652.5,1466,1195.0,1197.5,0.631,1354,25,0.316,0.551,3562,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
503,779236083,1.0,35.5,1,8,1,4,9,6765.0,1405,2101.0,1650.5,0.766,1999,48,0.655,0.401,5497,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
504,713438358,1.0,41.5,1,30,2,2,7,3165.0,1699,367.0,783.5,0.624,1895,43,0.536,0.822,5185,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
505,715973583,1.0,64.0,0,42,1,4,9,18822.5,877,7452.0,4326.0,0.432,1570,56,0.333,0.105,4210,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
506,794113758,1.0,70.0,0,78,1,0,5,4935.0,0,2774.0,1987.0,0.721,1258,33,0.435,0.0,3274,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
507,709452633,1.0,64.0,1,42,3,3,8,8335.0,1130,3004.0,2102.0,1.222,2475,52,0.926,0.273,6925,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
508,788210583,1.0,73.0,0,78,2,2,7,26322.5,1180,10149.0,5674.5,0.648,1213,33,0.571,0.104,3139,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
509,717784983,1.0,41.5,1,36,2,2,7,20637.5,1560,7495.0,4347.5,0.696,1755,45,0.8,0.172,4765,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
510,786557358,1.0,46.0,1,46,2,2,7,41482.5,1409,15984.0,8592.0,0.608,1692,38,0.652,0.081,4576,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
511,768460908,1.0,68.5,0,76,3,4,9,12770.0,0,5908.0,3554.0,0.822,3313,72,0.756,0.0,9439,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
512,718899708,1.0,62.5,1,42,2,3,8,12562.5,1815,4010.0,2605.0,1.132,2820,62,0.879,0.312,7960,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
513,714697533,1.0,19.0,0,0,1,3,8,7162.5,0,3665.0,2432.5,0.737,1813,31,0.409,0.0,4939,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
514,713206683,1.0,40.0,0,14,2,2,7,7492.5,1425,2372.0,1786.0,1.505,2555,44,0.833,0.375,7165,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
515,708679383,1.0,46.0,1,34,3,4,9,6695.0,0,3478.0,2339.0,0.65,2133,54,0.543,0.0,5899,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
516,713067033,1.0,35.5,0,26,3,3,8,32335.0,0,13734.0,7467.0,0.855,2566,74,0.762,0.0,7198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
517,789314133,1.0,35.5,0,24,3,2,7,5585.0,2167,867.0,1033.5,0.711,2058,49,0.485,0.714,5674,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
518,713956308,1.0,77.5,1,68,1,4,9,5432.5,2360,613.0,906.5,1.257,2593,57,0.781,0.794,7279,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
519,711595833,1.0,49.0,0,42,1,2,7,58740.0,0,24296.0,12748.0,0.781,1886,48,0.5,0.0,5158,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
520,779521533,1.0,59.5,0,42,1,3,8,20422.5,1226,7743.0,4471.5,0.84,2568,59,0.735,0.137,7204,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
521,715225458,1.0,64.0,1,42,3,2,7,4375.0,1623,927.0,1063.5,0.65,1870,51,0.275,0.636,5110,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
522,716487408,1.0,52.0,0,30,1,3,8,23892.5,0,10357.0,5778.5,0.506,911,25,0.19,0.0,2233,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
523,719338383,1.0,31.0,0,12,1,4,9,1687.5,986,489.0,844.5,0.896,1896,33,0.833,0.668,5188,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
524,710523333,1.0,77.5,0,82,6,2,7,10885.0,1407,3747.0,2473.5,0.666,1694,32,0.778,0.273,4582,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
525,787489083,1.0,62.5,0,56,2,4,9,6965.0,1414,2172.0,1686.0,0.745,2780,57,0.727,0.394,7840,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
526,720747633,1.0,28.0,0,42,1,2,7,9615.0,1680,2966.0,2083.0,1.238,2234,35,0.667,0.362,6202,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
527,779480658,1.0,67.0,1,54,2,2,7,2100.0,1177,463.0,831.5,0.695,3124,66,0.784,0.718,8872,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
528,711498258,1.0,61.0,0,54,2,4,9,3947.5,1982,397.0,798.5,1.194,2966,50,1.381,0.833,8398,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
529,709316433,1.0,58.0,0,36,3,2,7,6555.0,0,3422.0,2311.0,0.929,1973,59,0.686,0.0,5419,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
530,778734108,1.0,34.0,0,2,2,3,8,8912.5,0,4365.0,2782.5,0.32,1720,40,0.379,0.0,4660,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
531,778388358,1.0,64.0,0,42,4,4,9,80345.0,2089,30849.0,16024.5,0.72,1137,26,0.238,0.063,2911,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
532,716773533,1.0,29.5,0,42,2,4,9,14775.0,1942,4768.0,2984.0,0.777,1727,37,0.85,0.289,4681,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
533,822130683,1.0,71.5,0,82,3,4,9,4267.5,1544,963.0,1081.5,0.906,1999,34,0.789,0.616,5497,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
534,717268458,1.0,71.5,0,68,6,3,8,13460.0,0,6184.0,3692.0,1.016,1712,27,0.286,0.0,4636,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
535,827888433,1.0,44.5,0,48,3,4,9,3072.5,1190,839.0,1019.5,0.628,1802,40,0.481,0.586,4906,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
536,716522583,1.0,52.0,1,42,3,2,7,39647.5,0,16659.0,8929.5,1.012,2551,74,0.609,0.0,7153,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
537,789415983,1.0,34.0,0,24,2,2,7,3507.5,1394,809.0,1004.5,0.57,1788,45,0.364,0.633,4864,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
538,719819958,1.0,31.0,0,22,2,4,9,10805.0,1642,3480.0,2340.0,0.935,1908,39,0.696,0.321,5224,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
539,769579608,1.0,59.5,1,62,1,3,8,5685.0,2390,684.0,942.0,0.421,1377,38,0.583,0.777,3631,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
540,772353408,1.0,44.5,1,36,3,2,7,4460.0,0,2584.0,1892.0,0.593,1843,28,0.647,0.0,5029,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
541,716615583,1.0,71.5,1,72,1,2,7,3092.5,0,2037.0,1618.5,0.88,2563,64,0.641,0.0,7189,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
542,781131483,1.0,62.5,0,64,3,2,7,35345.0,1412,13526.0,7363.0,0.677,1930,36,0.636,0.095,5290,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
543,719101908,1.0,56.5,1,48,1,2,7,3035.0,896,1118.0,1159.0,1.055,2460,52,0.857,0.445,6880,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
544,720521808,1.0,37.0,0,8,4,3,8,2545.0,0,1818.0,1509.0,0.651,2054,55,0.774,0.0,5662,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
545,718136283,1.0,58.0,0,42,1,4,9,35315.0,0,14926.0,8063.0,0.635,2405,55,0.667,0.0,6715,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
546,778855383,1.0,34.0,1,4,3,2,7,5067.5,1308,1519.0,1359.5,0.79,3291,55,0.618,0.463,9373,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
547,779722308,1.0,47.5,1,30,2,4,9,4932.5,1507,1266.0,1233.0,1.06,1197,25,1.083,0.543,3091,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
548,818926833,1.0,31.0,1,28,3,2,7,38082.5,560,15473.0,8336.5,0.963,1158,31,1.067,0.035,2974,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
549,721217283,1.0,20.5,0,4,3,4,9,6032.5,2517,696.0,948.0,0.507,1855,39,0.773,0.783,5065,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
