ID,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Contacts_Count_13_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Total
718428033,1,62.5,NA,E,Graduate,S,Less than $40K,Red,52,v,3,3,8,4372.5,2130,419,809.5,0.693,2605,61,0.794,0.836,7315
714892533,1,19,M,A,Unknown,S,Unknown,Red,2,n,2,NA,9,12917.5,2350,3617,2408.5,0.543,1426,29,0.812,0.394,3778
714985458,1,64,M,B,Graduate,M,$60K - $80K,Red,42,b,1,3,8,3455,1558,624,912,0.457,1660,34,0.789,0.714,4480
716647983,1,67,NA,C,Graduate,M,Less than $40K,Red,76,b,2,3,8,4722.5,2101,588,894,0.416,1188,35,0.75,0.781,3064
712340733,1,43,NA,C,Graduate,U,Unknown,Red,38,n,2,NA,9,74555,0,30622,15911,1.329,3600,66,0.784,0,10300
719293533,1,25,M,B,College,S,Unknown,Red,-4,v,1,2,7,8507.5,1965,2238,1719,0.441,1425,32,0.778,0.468,3775
715257708,1,37,M,B,High School,M,$60K - $80K,Red,34,n,1,3,8,14132.5,0,6453,3826.5,0.76,4822,74,0.609,0,13966
708331758,1,50.5,NA,C,Uneducated,D,Unknown,Purple,40,c,1,2,7,6295,927,2391,1795.5,0.934,3011,83,0.804,0.279,8533
709501683,1,29.5,NA,B,Graduate,S,$40K - $60K,Red,18,b,3,3,8,53187.5,1506,20569,10884.5,0.794,2337,40,0.818,0.068,6511
711692508,0,61,NA,C,Post-Graduate,M,Less than $40K,Red,64,c,2,2,7,14865,1750,4996,3098,0.962,2962,54,0.862,0.259,8386
715612983,1,77.5,NA,B,Graduate,S,Unknown,Red,80,b,2,2,7,9020,1463,2945,2072.5,0.728,2001,49,0.485,0.332,5503
709674333,1,29.5,M,C,High School,S,$60K - $80K,Red,16,b,3,3,8,10095,1338,3500,2350,0.707,2641,67,0.595,0.277,7423
805522758,1,46,NA,B,Doctorate,D,Less than $40K,Red,48,b,1,NA,9,84290,0,34516,17858,0.938,3568,57,0.676,0,10204
781013958,1,65.5,NA,D,Unknown,M,$40K - $60K,Red,66,v,1,NA,9,7557.5,2130,1693,1446.5,0.371,2026,49,0.441,0.557,5578
717495258,1,31,M,D,Uneducated,M,$80K - $120K,Red,20,c,2,1,6,52175,2183,19487,10343.5,0.995,4121,81,0.761,0.101,11863
795052083,1,74.5,NA,A,Uneducated,S,$40K - $60K,Red,82,n,3,2,7,17820,1228,6700,3950,0.632,1537,37,0.682,0.155,4111
773389908,1,35.5,NA,D,High School,S,Less than $40K,Red,32,c,1,3,8,82990,949,33047,17123.5,0.846,3569,77,0.571,0.028,10207
719320833,1,38.5,M,C,Post-Graduate,M,$60K - $80K,Red,42,c,1,1,6,8912.5,0,4365,2782.5,0.598,3542,57,1.111,0,10126
816843933,1,38.5,M,C,High School,M,$80K - $120K,Red,38,n,3,NA,9,3620,0,2248,1724,0.735,4439,77,0.54,0,12817
789196158,1,62.5,M,B,Graduate,M,$60K - $80K,Red,58,v,1,1,6,2752.5,1176,725,962.5,0.612,2450,52,0.857,0.619,6850
717930483,0,35.5,M,C,Graduate,S,$120K +,Red,20,c,1,NA,9,84290,1433,33083,17141.5,0.728,1966,31,0.55,0.042,5398
773442258,1,65.5,M,B,Doctorate,M,$80K - $120K,Red,72,n,2,NA,9,77200,1812,29868,15534,0.483,1121,25,0.562,0.057,2863
719872833,1,47.5,NA,C,Graduate,D,Less than $40K,Red,42,c,2,3,8,2680,1167,705,952.5,0.517,2238,45,0.607,0.623,6214
721491258,1,59.5,M,E,Graduate,M,$80K - $120K,Red,42,c,2,2,7,3137.5,0,2055,1627.5,1.064,3656,63,0.75,0,10468
770575233,1,35.5,M,C,Graduate,S,$60K - $80K,Red,16,b,1,2,7,25477.5,1328,9663,5431.5,1.027,3692,60,0.714,0.121,10576
715800708,1,70,NA,A,Uneducated,M,Less than $40K,Red,68,n,1,2,7,7847.5,2517,1422,1311,0.376,1489,34,0.545,0.639,3967
719996958,1,23.5,NA,A,Uneducated,S,Less than $40K,Red,16,b,1,NA,9,3317.5,1995,132,666,0.374,1363,37,0.37,0.938,3589
719889408,1,64,NA,E,Uneducated,M,Less than $40K,Red,42,c,3,2,7,83025,1340,32670,16935,0.744,1739,39,0.5,0.039,4717
708811233,1,35.5,M,C,Graduate,M,$80K - $120K,Red,24,v,2,1,6,15427.5,1506,5465,3332.5,0.57,3575,67,0.675,0.216,10225
794627208,1,44.5,M,B,High School,M,$60K - $80K,Red,16,n,2,0,5,2352.5,1328,413,806.5,0.69,2629,61,0.649,0.763,7387
719020983,1,67,M,B,Graduate,M,$80K - $120K,Red,54,c,3,2,7,60260,0,24904,13052,0.636,5176,71,0.479,0,15028
719131533,1,23.5,NA,A,Post-Graduate,D,Less than $40K,Red,4,c,5,5,10,1595.75,0,1438.3,1319.15,0.647,1603,39,0.444,0,4309
710449983,1,37,M,C,High School,M,$120K +,Red,28,n,3,1,6,4552.5,1858,763,981.5,0.987,2148,47,1.043,0.709,5944
720714933,1,73,NA,B,Graduate,M,Less than $40K,Red,68,n,2,3,8,31102.5,0,13241,7220.5,1.002,3157,76,0.551,0,8971
789170283,1,59.5,M,B,Graduate,U,$80K - $120K,Red,54,n,1,2,7,34095,2517,11921,6560.5,0.853,2090,47,0.88,0.174,5770
810201783,1,19,NA,A,Graduate,S,$40K - $60K,Red,4,n,1,1,6,11070,1443,3785,2492.5,0.934,2683,62,0.938,0.276,7549
715517733,0,49,NA,D,High School,S,Less than $40K,Purple,48,c,1,NA,9,11875,1518,4032,2616,1.182,2540,62,0.771,0.274,7120
709042908,1,56.5,NA,B,College,M,$40K - $60K,Red,58,v,3,2,7,1595.75,890,548.3,874.15,1.143,2928,48,1.4,0.619,8284
715023333,1,38.5,M,C,Uneducated,M,Less than $40K,Red,38,c,1,0,5,3160,1282,782,991,0.455,1475,27,0.929,0.621,3925
720801033,1,56.5,NA,B,High School,M,Unknown,Red,42,v,3,0,5,6625,2517,933,1066.5,0.652,2545,64,0.778,0.73,7135
714345783,1,68.5,M,C,High School,M,$40K - $60K,Red,70,v,1,3,8,84290,1380,33136,17168,0.66,2163,56,0.4,0.04,5989
779209083,1,64,M,D,Unknown,M,$40K - $60K,Red,60,n,2,2,7,73075,2028,28002,14601,0.601,1828,38,1.111,0.068,4984
713972658,1,64,NA,C,Graduate,M,Unknown,Red,42,b,3,3,8,3377.5,1163,988,1094,0.849,2513,62,0.59,0.541,7039
710782458,1,26.5,M,B,Graduate,M,$40K - $60K,Red,10,v,1,3,8,15952.5,2517,4664,2932,0.545,1636,39,0.56,0.351,4408
711142308,1,35.5,M,A,High School,D,$40K - $60K,Red,42,c,3,3,8,67362.5,1300,26445,13822.5,0.482,1525,21,0.5,0.047,4075
824789283,1,34,M,C,High School,S,$40K - $60K,Red,34,v,3,2,7,10130,2016,2836,2018,0.576,3561,73,0.622,0.415,10183
715187733,1,19,NA,B,Unknown,S,Unknown,Red,0,n,3,3,8,14837.5,2289,4446,2823,0.661,1249,28,0.75,0.34,3247
721014858,1,71.5,NA,A,Graduate,M,Less than $40K,Red,76,v,1,2,7,13320,1895,4233,2716.5,0.583,1700,42,0.355,0.309,4600
710363433,1,19,M,A,High School,S,Less than $40K,Red,42,v,3,2,7,55810,1746,21378,11289,0.807,1959,50,0.724,0.076,5377
715479483,1,32.5,M,C,College,M,$80K - $120K,Red,42,c,2,2,7,6590,1650,1786,1493,0.788,1972,37,0.947,0.48,5416
708243483,1,59.5,M,D,College,M,$120K +,Red,56,b,2,1,6,5940,1510,1666,1433,0.885,2074,48,0.92,0.475,5722
714770808,1,68.5,M,C,High School,M,Less than $40K,Red,54,b,3,3,8,20185,1590,7284,4242,0.698,1849,56,0.647,0.179,5047
720626058,1,35.5,M,B,Graduate,S,$80K - $120K,Red,18,b,1,0,5,6505,1813,1589,1394.5,0.653,1767,28,0.647,0.533,4801
709185108,1,37,M,D,High School,M,$60K - $80K,Red,22,n,1,1,6,4722.5,2077,612,906,0.378,1356,33,0.435,0.772,3568
719596908,1,64,NA,F,Doctorate,M,Unknown,Red,66,c,3,2,7,1890,1278,278,739,0.46,1615,35,0.591,0.821,4345
719273733,1,35.5,M,C,Uneducated,M,$60K - $80K,Red,42,c,3,3,8,16430,1210,6162,3681,0.946,1707,56,0.514,0.164,4621
717348258,1,29.5,M,B,Graduate,M,$120K +,Red,12,n,1,2,7,12282.5,789,4924,3062,0.678,3323,61,0.525,0.138,9469
770882508,1,37,M,C,College,M,$80K - $120K,Red,18,v,1,3,8,5412.5,1635,1330,1265,0.7,2553,59,0.553,0.551,7159
799026633,1,64,M,B,Uneducated,M,$120K +,Red,70,c,2,2,7,22547.5,1200,8619,4909.5,0.602,2198,40,0.538,0.122,6094
718777008,1,68.5,M,A,High School,M,$80K - $120K,Red,64,v,3,3,8,18465,0,8186,4693,0.737,2411,67,0.426,0,6733
713352183,1,25,M,B,Post-Graduate,M,Less than $40K,Red,4,c,3,2,7,7615,1285,2561,1880.5,0.608,1815,47,0.621,0.334,4945
716128083,1,64,M,C,High School,M,$40K - $60K,Red,42,b,2,2,7,30827.5,1965,11166,6183,0.695,1795,37,0.48,0.15,4885
721288158,1,29.5,M,C,Unknown,S,$120K +,Red,0,v,2,1,6,5360,753,2191,1695.5,0.707,3457,61,0.848,0.256,9871
757881258,1,26.5,M,A,Graduate,D,$60K - $80K,Red,18,c,3,NA,9,84290,1954,32562,16881,0.436,1872,52,0.486,0.057,5116
715843533,1,19,M,B,College,S,$40K - $60K,Red,42,n,3,NA,9,12150,2006,3654,2427,0.779,1569,39,0.773,0.354,4207
717234183,1,23.5,M,B,Graduate,M,Less than $40K,Red,6,b,1,1,6,16885,1848,5706,3453,0.767,4150,64,0.524,0.245,11950
717260058,1,59.5,NA,C,Uneducated,M,Less than $40K,Red,54,b,1,NA,9,4235,1316,1178,1189,1.486,2946,57,1.036,0.528,8338
709710783,1,32.5,NA,A,High School,S,Less than $40K,Red,42,v,1,0,5,61037.5,1445,23770,12485,1.033,2588,48,1,0.057,7264
787284858,1,32.5,M,C,Uneducated,U,$120K +,Red,28,b,3,2,7,4515,1818,788,994,0.703,1999,50,1.174,0.698,5497
815845758,1,64,NA,E,High School,M,Less than $40K,Red,72,v,3,3,8,18332.5,1942,6191,3695.5,0.572,3310,76,0.583,0.239,9430
720639783,1,32.5,NA,B,Uneducated,S,Unknown,Purple,24,n,2,2,7,5752.5,1257,1844,1522,0.416,1681,32,0.524,0.405,4543
713331408,1,32.5,M,D,Uneducated,M,$40K - $60K,Red,42,n,2,3,8,59115,1854,22592,11896,0.782,3897,75,0.786,0.076,11191
788610258,1,53.5,M,E,College,U,Less than $40K,Red,56,n,4,2,7,4102.5,1656,785,992.5,0.762,3903,62,0.824,0.678,11209
711173883,1,34,M,E,Graduate,D,$120K +,Red,28,b,2,2,7,19330,2165,6367,3783.5,0.707,3242,63,0.75,0.254,9226
717628608,1,35.5,M,D,Unknown,M,$60K - $80K,Red,28,b,3,3,8,40385,1588,15366,8283,0.878,3411,60,0.875,0.094,9733
789261558,1,67,M,B,High School,M,$60K - $80K,Red,64,v,3,1,6,5250,2029,871,1035.5,0.846,2631,72,0.6,0.7,7393
770647233,1,32.5,NA,C,High School,M,Less than $40K,Red,12,n,2,NA,9,15067.5,0,6827,4013.5,0.754,2621,49,0.815,0,7363
712826208,1,38.5,NA,C,Graduate,M,$40K - $60K,Red,22,b,2,5,10,9282.5,1950,2563,1881.5,0.83,3164,62,0.59,0.432,8992
718181433,1,77.5,NA,A,Uneducated,S,Less than $40K,Red,82,c,3,2,7,66367.5,719,26628,13914,0.695,4040,77,0.674,0.026,11620
714460683,1,77.5,M,A,High School,M,Less than $40K,Red,82,v,3,1,6,2190,1372,304,752,0.522,4381,77,0.571,0.819,12643
716460933,1,56.5,M,C,Unknown,M,$120K +,Red,54,n,6,NA,9,5005,1977,825,1012.5,0.431,1757,33,0.833,0.706,4771
710787708,1,64,NA,B,Uneducated,M,$40K - $60K,Red,50,c,0,NA,9,57675,0,23870,12535,0.604,1885,39,0.345,0,5155
713800158,1,67,M,A,High School,M,$80K - $120K,Red,42,c,2,1,6,10170,1090,3778,2489,0.679,2907,69,0.816,0.224,8221
715379133,1,56.5,NA,B,College,S,Less than $40K,Red,42,n,1,NA,9,3597.5,1338,901,1050.5,0.567,2466,60,0.579,0.598,6898
712091433,1,67,M,E,Uneducated,S,$40K - $60K,Purple,70,n,3,3,8,4070,1027,1401,1300.5,0.824,3007,84,0.867,0.423,8521
771756333,1,31,NA,D,Graduate,M,Less than $40K,Red,16,c,1,5,10,35567.5,0,15027,8113.5,0.811,3533,59,0.788,0,10099
779895108,1,38.5,M,D,Unknown,S,$80K - $120K,Red,16,c,3,5,10,78140,1887,30169,15684.5,0.831,2730,68,0.7,0.059,7690
771976683,1,61,NA,B,College,M,Unknown,Red,56,c,2,2,7,84290,919,33597,17398.5,0.919,3415,79,0.756,0.027,9745
716800908,1,19,NA,C,High School,S,Unknown,Red,-4,c,3,5,10,11365,1539,3807,2503.5,0.777,2283,51,0.889,0.288,6349
789413958,1,59.5,M,B,Graduate,S,$80K - $120K,Red,56,z,4,5,10,3357.5,0,2143,1671.5,0.853,1353,36,0.333,0,3559
711574008,1,28,M,D,College,S,$80K - $120K,Red,12,b,2,5,10,84290,2317,32199,16699.5,0.699,3927,68,0.7,0.067,11281
714138408,1,53.5,M,D,High School,M,$60K - $80K,Red,48,c,1,2,7,56767.5,1990,21517,11358.5,0.631,2650,65,0.912,0.085,7450
709334658,1,38.5,NA,C,Uneducated,M,Less than $40K,Red,22,b,2,3,8,2660,1081,783,991.5,1.416,2607,44,1.75,0.58,7321
712933083,1,35.5,M,B,Uneducated,S,$80K - $120K,Red,42,b,3,2,7,4927.5,1446,1325,1262.5,0.686,1706,27,0.227,0.522,4618
710497608,1,37,M,C,Uneducated,S,$40K - $60K,Red,42,b,3,NA,9,3662.5,1935,330,765,0.653,2306,61,0.525,0.854,6418
721443408,1,49,M,C,Uneducated,S,$120K +,Red,36,n,2,0,5,5132.5,1961,892,1046,0.866,2697,68,0.789,0.687,7591
709149408,1,34,M,C,Uneducated,M,$60K - $80K,Red,42,b,3,5,10,5687.5,2517,558,879,0.922,3534,53,0.71,0.819,10102
708446808,1,29.5,M,B,Post-Graduate,M,$80K - $120K,Red,42,b,1,5,10,36350,2331,13009,7104.5,0.565,2965,51,0.594,0.152,8395
824192658,1,67,NA,D,Post-Graduate,S,Less than $40K,Red,78,v,1,NA,9,5662.5,0,3065,2132.5,0.716,3524,69,0.605,0,10072
711625683,1,49,M,E,Doctorate,M,$120K +,Red,42,c,3,2,7,1595.75,0,1438.3,1319.15,0.892,3044,91,0.896,0,8632
717487983,1,38.5,M,F,Unknown,M,$80K - $120K,Red,42,v,3,5,10,15795,813,6305,3752.5,0.475,3964,66,0.65,0.114,11392
717301908,1,61,NA,C,Doctorate,M,Less than $40K,Red,62,v,2,2,7,26547.5,2517,8902,5051,1.211,3000,70,1.059,0.22,8500
718435158,1,55,M,D,High School,M,$120K +,Red,50,n,2,5,10,4007.5,0,2403,1801.5,0.727,3393,64,0.882,0,9679
714797733,1,41.5,M,D,College,S,$60K - $80K,Red,36,v,3,2,7,5052.5,951,1870,1535,0.577,1452,38,1.923,0.337,3856
719213133,1,59.5,M,B,Graduate,U,$60K - $80K,Red,52,v,3,3,8,4765,2517,189,694.5,0.506,1682,39,0.625,0.93,4546
798962058,1,34,NA,F,Graduate,M,Less than $40K,Red,30,n,1,NA,9,5497.5,1958,1041,1120.5,0.611,2073,48,0.714,0.653,5719
718970058,1,37,M,D,Unknown,M,$120K +,Red,36,b,1,2,7,3565,1607,619,909.5,0.656,2660,62,1,0.722,7480
713021208,0,62.5,NA,C,College,S,Unknown,Purple,42,b,3,NA,9,6377.5,1847,1504,1352,0.67,1910,43,0.593,0.551,5230
810856833,1,47.5,M,E,College,U,$120K +,Red,50,b,1,1,6,11925,1858,3712,2456,0.783,4129,72,0.636,0.334,11887
787868958,1,34,M,C,High School,S,$80K - $120K,Red,24,c,3,2,7,24120,1569,8879,5039.5,0.482,1604,39,0.444,0.15,4312
708161133,1,47.5,M,B,Graduate,S,$40K - $60K,Red,34,n,2,2,7,3435,1397,777,988.5,0.62,1755,39,0.5,0.643,4765
708174708,1,37,M,E,Graduate,M,$40K - $60K,Red,24,c,3,3,8,76752.5,0,31501,16350.5,0.698,3742,75,0.786,0,10726
708735183,1,32.5,NA,C,High School,M,Less than $40K,Red,14,n,3,3,8,52237.5,1257,20438,10819,0.793,2266,74,0.48,0.058,6298
708445608,1,52,M,D,College,M,Less than $40K,Red,44,c,1,1,6,84290,2435,32081,16640.5,0.732,1805,34,0.619,0.071,4915
778943883,1,56.5,M,C,Uneducated,S,$120K +,Red,42,n,3,2,7,32125,1253,12397,6798.5,0.743,1703,53,0.71,0.092,4609
788810658,1,35.5,NA,B,College,S,Unknown,Red,10,b,3,NA,9,38390,2517,13639,7419.5,0.804,4160,81,0.653,0.156,11980
789050883,1,29.5,NA,C,Doctorate,S,Unknown,Red,12,n,2,NA,9,4032.5,2015,398,799,0.47,1398,24,0.714,0.835,3694
714531108,1,26.5,M,B,College,M,$80K - $120K,Red,42,c,2,3,8,12800,1589,4331,2765.5,0.512,1408,28,0.273,0.268,3724
711635358,1,40,NA,E,College,S,Less than $40K,Red,22,n,3,0,5,12602.5,2463,3378,2289,1.047,3817,81,0.761,0.422,10951
803648508,1,44.5,M,E,High School,U,$80K - $120K,Red,44,c,1,5,10,19045,2051,6367,3783.5,0.847,2879,63,0.703,0.244,8137
813200058,1,74.5,M,A,Graduate,M,$40K - $60K,Red,82,b,4,3,8,4225,1259,1231,1215.5,1.079,2441,53,0.514,0.506,6823
805261983,1,32.5,NA,E,Unknown,M,Less than $40K,Red,30,c,3,2,7,49600,1603,19037,10118.5,0.532,1792,53,0.395,0.078,4876
715206408,1,26.5,NA,B,High School,S,Less than $40K,Red,14,b,1,1,6,21632.5,2188,7265,4232.5,0.572,1688,45,0.452,0.231,4564
788684508,1,34,M,E,Uneducated,M,$80K - $120K,Red,20,v,2,NA,9,17872.5,1514,6435,3817.5,0.857,3355,58,0.657,0.19,9565
737933883,1,31,M,B,High School,M,$60K - $80K,Red,24,c,2,1,6,4895,2168,590,895,1.046,3073,86,0.792,0.786,8719
768655158,1,23.5,M,A,Unknown,M,$60K - $80K,Red,16,b,2,1,6,48370,1084,19064,10132,0.79,3921,74,0.542,0.054,11263
774437583,1,62.5,M,B,Doctorate,M,$60K - $80K,Red,68,c,1,2,7,1595.75,0,1438.3,1319.15,0.691,1904,47,0.382,0,5212
713104458,0,49,M,C,Graduate,S,$40K - $60K,Red,32,n,3,NA,9,64415,2517,24049,12624.5,0.985,3103,65,0.625,0.095,8809
715462008,1,47.5,M,C,College,M,$60K - $80K,Red,40,c,3,5,10,31692.5,2057,11420,6310,0.684,3866,67,0.634,0.153,11098
715366083,0,58,NA,A,Doctorate,S,Less than $40K,Red,42,b,3,2,7,22265,1968,7738,4469,1.022,3435,58,0.706,0.203,9805
712322058,1,40,NA,D,High School,M,Less than $40K,Red,34,b,2,NA,9,16642.5,0,7457,4328.5,0.717,3162,64,0.73,0,8986
719737833,1,49,NA,E,Uneducated,M,Less than $40K,Red,42,n,2,5,10,84290,807,33709,17454.5,0.967,3937,80,1.051,0.023,11311
789530208,1,61,NA,C,Graduate,M,Less than $40K,Red,62,b,1,3,8,45702.5,2431,16650,8925,0.37,1536,31,0.476,0.127,4108
717885183,1,34,M,B,Graduate,S,Less than $40K,Red,20,n,2,2,7,4117.5,1558,889,1044.5,0.511,1716,38,0.462,0.637,4648
716244033,0,46,M,D,Graduate,M,$40K - $60K,Red,36,v,2,NA,9,70075,0,28830,15015,0.786,3533,57,0.966,0,10099
711614658,1,35.5,NA,C,Uneducated,S,Less than $40K,Red,30,b,1,3,8,4407.5,1638,925,1062.5,0.681,2064,46,0.917,0.639,5692
804598908,1,32.5,M,D,Graduate,S,$80K - $120K,Red,20,n,3,5,10,11100,1608,3632,2416,1.243,2712,64,0.778,0.307,7636
719161683,1,76,NA,A,Unknown,M,Unknown,Red,80,v,3,0,5,6492.5,1962,1435,1317.5,0.483,3295,66,0.61,0.578,9385
719327808,1,58,NA,C,Uneducated,M,Unknown,Red,42,v,3,2,7,2605,0,1842,1521,0.726,4165,67,0.634,0,11995
714038433,1,35.5,NA,F,High School,S,$40K - $60K,Red,8,v,2,NA,9,3957.5,1938,445,822.5,0.597,1616,37,0.682,0.813,4348
710129283,1,47.5,NA,E,Uneducated,M,Unknown,Red,22,b,3,3,8,49977.5,0,20791,10995.5,0.744,2883,93,0.755,0,8149
709367433,1,22,M,B,Unknown,S,$40K - $60K,Red,0,b,2,NA,9,47750,1581,18319,9759.5,0.838,3948,96,0.846,0.079,11344
719729433,1,77.5,NA,B,Graduate,M,Less than $40K,Red,82,c,3,3,8,78060,1232,30792,15996,1.04,2507,64,0.882,0.038,7021
717192933,1,62.5,M,A,Graduate,M,$120K +,Red,54,c,2,3,8,7252.5,969,2732,1966,1.079,3222,86,0.623,0.262,9166
711734508,1,62.5,M,C,Graduate,M,$80K - $120K,Red,64,c,1,NA,9,8497.5,1903,2296,1748,1.059,3016,67,0.763,0.453,8548
715153158,1,41.5,M,E,Uneducated,S,$40K - $60K,Red,42,v,1,3,8,8882.5,1655,2698,1949,0.806,2664,81,0.884,0.38,7492
712149033,1,65.5,NA,C,High School,M,Less than $40K,Red,62,v,4,NA,9,10282.5,2517,2396,1798,0.348,899,28,0.273,0.512,2197
713901108,1,35.5,M,C,High School,S,$60K - $80K,Red,28,c,3,1,6,11635,1108,4346,2773,1.021,2674,67,0.675,0.203,7522
719415858,1,23.5,M,A,College,D,Unknown,Red,0,c,3,2,7,3430,1381,791,995.5,1.145,2945,69,0.408,0.636,8335
719385558,1,73,NA,A,College,M,$40K - $60K,Red,68,v,3,2,7,5112.5,2517,328,764,0.686,2396,51,0.5,0.885,6688
779528658,1,43,M,E,College,U,$60K - $80K,Red,20,c,1,NA,9,44425,1524,17046,9123,1.385,3999,96,0.846,0.082,11497
721508283,1,50.5,NA,B,Graduate,M,Less than $40K,Red,42,b,2,NA,9,62767.5,745,25162,13181,0.607,2058,56,0.806,0.029,5674
757753083,1,46,NA,A,Graduate,M,Less than $40K,Purple,42,b,3,2,7,3515,2018,188,694,0.648,1739,35,0.667,0.915,4717
797753283,1,31,NA,B,High School,M,Less than $40K,Red,26,c,1,NA,9,28125,1732,10318,5759,0.804,2015,46,0.704,0.144,5545
807523008,1,35.5,M,B,Graduate,S,Unknown,Red,34,c,3,2,7,3267.5,1008,1099,1149.5,0.953,3913,67,0.523,0.478,11239
711416958,1,29.5,NA,C,Graduate,S,Unknown,Red,12,n,3,NA,9,3267.5,1351,756,978,0.521,1320,35,0.522,0.641,3460
780865308,1,40,M,E,Uneducated,M,$80K - $120K,Red,16,c,2,5,10,6847.5,2517,1022,1111,0.346,1463,31,0.632,0.711,3889
708423933,1,56.5,M,C,Doctorate,S,$40K - $60K,Red,50,c,3,NA,9,65937.5,775,26400,13800,0.543,3814,72,0.8,0.029,10942
714321408,1,77.5,M,B,High School,M,$40K - $60K,Red,82,n,2,2,7,42762.5,980,16925,9062.5,0.731,4399,64,0.778,0.055,12697
771852483,1,49,M,D,Graduate,S,$80K - $120K,Red,40,c,1,3,8,10350,1199,3741,2470.5,1.57,3246,57,0.9,0.243,9238
708185208,1,20.5,M,A,Graduate,S,$40K - $60K,Red,2,b,4,2,7,5902.5,1389,1772,1486,0.307,1547,30,0.429,0.439,4141
714920208,1,35.5,NA,B,High School,U,Less than $40K,Red,30,v,3,3,8,4160,0,2464,1832,0.502,2636,50,0.429,0,7408
789952158,1,31,NA,B,Doctorate,M,Unknown,Red,20,b,1,3,8,6007.5,2229,974,1087,1.146,2625,52,0.625,0.696,7375
713237958,1,31,M,A,Graduate,M,$40K - $60K,Red,4,c,5,NA,9,2587.5,1017,818,1009,0.82,2801,79,0.519,0.554,7903
715956258,1,32.5,NA,B,Uneducated,M,Less than $40K,Red,42,c,2,2,7,2982.5,0,1993,1596.5,0.539,4075,76,0.689,0,11725
769196433,1,62.5,NA,C,Post-Graduate,M,Less than $40K,Red,68,c,3,2,7,84290,1629,32887,17043.5,1.078,3448,53,1.038,0.047,9844
778942233,1,70,NA,A,Doctorate,M,Less than $40K,Red,60,b,2,2,7,15825,873,6257,3728.5,0.53,2498,37,0.321,0.122,6994
708651933,1,64,M,C,Graduate,M,$60K - $80K,Red,58,b,3,NA,9,29347.5,910,11629,6414.5,0.856,2643,72,0.674,0.073,7429
720467583,1,58,M,C,High School,S,$80K - $120K,Red,62,n,2,3,8,18520,0,8208,4704,1.568,3135,39,1.167,0,8905
716549058,1,47.5,NA,E,Uneducated,M,$40K - $60K,Red,42,v,2,2,7,63555,1073,25149,13174.5,1.288,1988,30,0.579,0.041,5464
713533983,1,64,M,B,Graduate,M,$120K +,Red,66,v,2,3,8,83432.5,1194,32979,17089.5,1.056,3731,69,0.816,0.035,10693
710256708,1,25,M,B,Unknown,S,Less than $40K,Red,8,n,3,2,7,12705,2335,3547,2373.5,0.579,1380,30,0.667,0.397,3640
708980283,1,31,M,D,High School,M,$80K - $120K,Red,16,v,3,2,7,15895,0,7158,4179,0.904,2113,60,0.875,0,5839
719484408,1,38.5,M,D,Uneducated,M,$60K - $80K,Red,42,n,1,NA,9,12582.5,1747,4086,2643,0.551,3732,75,0.531,0.3,10696
710023233,1,34,M,D,Graduate,S,$120K +,Red,42,n,3,NA,9,8380,0,4152,2676,0.804,2351,42,0.312,0,6553
789101883,1,28,M,D,Unknown,S,$120K +,Red,10,n,2,3,8,27247.5,1758,9941,5570.5,0.869,2007,46,1,0.15,5521
787492908,1,55,NA,C,Uneducated,M,Unknown,Red,38,n,3,2,7,17167.5,1193,6474,3837,1.101,3915,76,0.617,0.156,11245
709932558,1,38.5,NA,C,Uneducated,M,Less than $40K,Red,22,c,3,NA,9,84290,0,34516,17858,0.572,2574,62,0.771,0,7222
780219483,1,71.5,NA,A,Graduate,M,Less than $40K,Red,72,c,2,3,8,5342.5,2159,778,989,0.67,2511,51,0.7,0.735,7033
708590658,1,77.5,NA,B,Unknown,M,Unknown,Red,76,b,3,NA,9,11142.5,1572,3685,2442.5,0.732,2822,73,0.659,0.299,7966
715143333,1,47.5,NA,B,High School,D,Less than $40K,Red,42,n,3,3,8,23827.5,957,9374,5287,0.699,3695,81,0.653,0.093,10585
801048483,1,31,M,D,Uneducated,D,$120K +,Red,26,c,3,3,8,41892.5,0,17557,9378.5,0.667,2142,62,0.378,0,5926
711913833,1,35.5,M,D,Graduate,M,$40K - $60K,Red,42,n,3,2,7,8915,1590,2776,1988,0.475,1596,37,0.423,0.364,4288
715413483,1,46,NA,D,Graduate,S,Less than $40K,Red,42,n,2,2,7,18092.5,2276,5761,3480.5,0.406,3271,71,0.543,0.283,9313
715750758,1,64,M,B,Uneducated,M,$80K - $120K,Red,42,v,1,3,8,19850,734,8006,4603,1.072,2169,38,0.652,0.084,6007
714062958,1,34,M,E,Unknown,S,$40K - $60K,Red,42,n,2,3,8,19285,2013,6501,3850.5,0.664,4098,74,0.542,0.236,11794
710458758,1,77.5,NA,A,Graduate,M,Less than $40K,Red,76,v,3,2,7,3005,1377,625,912.5,0.671,2411,60,0.714,0.688,6733
